time,biomass_ratio
UTC,
2003-01-01T00:00:00Z,0.23645866
2004-01-01T00:00:00Z,0.19730605
2005-01-01T00:00:00Z,0.2637231
2006-01-01T00:00:00Z,0.29238352
2007-01-01T00:00:00Z,0.29289377
2008-01-01T00:00:00Z,0.28500018
2009-01-01T00:00:00Z,0.30973324
2010-01-01T00:00:00Z,0.35130918
2011-01-01T00:00:00Z,0.3309678
2012-01-01T00:00:00Z,0.28477368
2013-01-01T00:00:00Z,0.24831244
2014-01-01T00:00:00Z,0.26889455
2015-01-01T00:00:00Z,0.30488417
