time,biomass_ratio
UTC,
2003-01-01T00:00:00Z,0.22007976
2004-01-01T00:00:00Z,0.13535354
2005-01-01T00:00:00Z,0.218356
2006-01-01T00:00:00Z,0.21786803
2007-01-01T00:00:00Z,0.22447413
2008-01-01T00:00:00Z,0.2233178
2009-01-01T00:00:00Z,0.22789246
2010-01-01T00:00:00Z,0.27207184
2011-01-01T00:00:00Z,0.2728814
2012-01-01T00:00:00Z,0.2475798
2013-01-01T00:00:00Z,0.20848492
2014-01-01T00:00:00Z,0.21554576
2015-01-01T00:00:00Z,0.22570351
