time,year,month,mei,ONI,PDO,NPGO,NOI,NPH area,SST_box 0-75km 33N,SST_box 0-75km 39N,SST_box 0-75km 45N,SST_box 75-150km 33N,SST_box 75-150km 39N,SST_box 75-150km 45N,CHL_box 0-75km 33N,CHL_box 0-75km 39N,CHL_box 0-75km 45N,BEUTI 33N,BEUTI 39N,BEUTI 45N,CUTI 33N,CUTI 39N,CUTI 45N,DO 80-80 @50m,DO 80-80 @150m,DO 93.3-30 @50m,DO 93.3-30 @150m,DO 93.3-110 @50m,DO 93.3-110 @150m,DO NH05 @50m,DO NH05 @150m,DO NH25 @50m,DO NH25 @150m
1951-10-01,1951.0,10.0,NA,1.149999976158142,-0.3199999928474426,-1.0693901777267456,0.20999999344348907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951-11-01,1951.0,11.0,NA,1.0399999618530273,-0.2800000011920929,-1.0120413303375244,-1.1649999618530273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3,3.11,5.5,2.17,NA,NA,NA,NA,NA,NA
1951-12-01,1951.0,12.0,NA,0.8100000023841858,-1.6799999475479126,-1.2247458696365356,-0.46399998664855957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43,2.4,NA,NA,NA,NA,NA,NA
1952-01-01,1952.0,1.0,NA,0.5299999713897705,-2.009999990463257,-1.3350547552108765,-1.444000005722046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952-02-01,1952.0,2.0,NA,0.3700000047683716,-0.46000000834465027,-1.0909976959228516,2.1559998989105225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,3.62,5.47,2.79,NA,NA,NA,NA,NA,NA
1952-03-01,1952.0,3.0,NA,0.3400000035762787,-0.6299999952316284,-0.6695159673690796,1.7389999628067017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.96,2.87,5.12,2.24,NA,NA,NA,NA,NA,NA
1952-04-01,1952.0,4.0,NA,0.28999999165534973,-1.0499999523162842,-0.4337191581726074,-1.6519999504089355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.02,2.85,6.12,2.55,NA,NA,NA,NA,NA,NA
1952-05-01,1952.0,5.0,NA,0.20000000298023224,-1.0,-0.6265086531639099,0.5350000262260437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.24,2.68,4.4,2.28,NA,NA,NA,NA,NA,NA
1952-06-01,1952.0,6.0,NA,0.0,-1.4299999475479126,-0.9726563096046448,0.014999999664723873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,2.7,3.87,1.92,NA,NA,NA,NA,NA,NA
1952-07-01,1952.0,7.0,NA,-0.07999999821186066,-1.25,-1.3356465101242065,-0.5379999876022339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.98,3.2,4.55,2.39,NA,NA,NA,NA,NA,NA
1952-08-01,1952.0,8.0,NA,0.0,-0.6000000238418579,-0.8974282145500183,1.034000039100647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.06,3.55,5.23,2.96,NA,NA,NA,NA,NA,NA
1952-09-01,1952.0,9.0,NA,0.15000000596046448,-0.8899999856948853,-0.582618236541748,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67,4.35,3.81,1.98,NA,NA,NA,NA,NA,NA
1952-10-01,1952.0,10.0,NA,0.10000000149011612,-0.3499999940395355,-0.257811963558197,0.6230000257492065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,4.36,5.79,2.16,NA,NA,NA,NA,NA,NA
1952-11-01,1952.0,11.0,NA,0.03999999910593033,-0.7599999904632568,-0.31621330976486206,1.1790000200271606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,3.73,3.66,2.38,NA,NA,NA,NA,NA,NA
1952-12-01,1952.0,12.0,NA,0.15000000596046448,0.03999999910593033,0.8450803756713867,-2.296999931335449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953-01-01,1953.0,1.0,NA,0.4000000059604645,-0.5699999928474426,0.9439523220062256,1.7419999837875366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81,3.61,5.11,2.14,NA,NA,NA,NA,NA,NA
